period_id,fort_id,start_year,end_year,period_type,period_notes,period_order,name_primary,state_territory
2514,2155,1863,1865,,,0,"Batteries 1
, 2, 3, 4
, and 
Battery 5
 in a line from Battery Leroy to Fort Lamar, all of which still exist to some degree.  
Battery 5
 is located in the 
Stonefield
 area, and Batteries 1 and 2 are easily accessible off of Riverland Drive.  Traces of the CSA 
Cross Road Line
 still exist along Secessionville Road south of Fort Johnson Road.


New Lines Breastworks",SC
2530,2171,1861,1862,,,0,"Batteries Four, Five, Six, Eight, Nine",SC
2528,2169,1861,1862,,,0,"Batteries One, Two, Three",SC
2503,2145,1863,1865,,,0,"Batteries One, Two, Three, Four",SC
2509,2150,1863,1865,,,0,Battery Cheves,SC
2501,2143,1862,1865,,,0,Battery Gary,SC
2533,2174,1863,,,,0,Battery Mahan,SC
2518,2159,1863,1865,,,0,Battery Means,SC
2525,2166,1863,1865,,,0,"Battery Mitchel
.


Fort Shaw",SC
2526,2167,1863,1865,,,0,Battery Purviance,SC
2504,2146,1862,1865,,,0,Battery Rutledge,SC
2529,2170,1861,1862,,,0,Battery Seven,SC
2537,2178,1863,1865,,,0,Battery Wilkes,SC
2469,2113,1861,1862,,,0,Battery at Sparkman's,SC
2400,2045,1760,1761,,,0,Bedon's Fort,SC
2452,2096,1715,,,,0,Benjamin Schenckingh's Fort,SC
2519,2160,1863,1865,,,0,"Black Island:
 


Black Island Battery",SC
2521,2162,1862,1863,,,0,"Blakely Battery
, 
Trapier Battery
, and the three-gun 
Ironclad Battery
), used in the opening rounds against Fort Sumter, then later rebuilt and renamed",SC
2427,2071,1780,,,,0,Brandon's Camp,SC
2413,2057,1770,,,,0,Bull Town Fort,SC
2506,2148,1861,,,,0,"CSA 
Fort Washington",SC
2462,2106,1742,,,,0,Calibogue Point Blockhouse,SC
2496,2138,1917,1920,,,0,Camp Bagley,SC
2535,2176,1862,,,,0,Camp Buist,SC
2441,2085,1780,1781,,,0,Camp Cheraw,SC
2480,2124,1875,,,,0,Camp David Hunter,SC
2464,2108,1860,,,,0,Camp Despair,SC
2444,2088,1898,1899,,,0,Camp Fornance,SC
2447,2091,1861,,,,0,Camp Johnson,SC
2442,2086,1865,,,,0,Camp Maxey Gregg,SC
2419,2063,1917,1919,,,0,Camp Sevier,SC
2532,2173,1863,,,,0,Camp Seymour,SC
2418,2062,1898,1899,,,0,Camp Wetherill,SC
2438,2082,1780,,,,0,Camp at Rocky Mount,SC
2435,2079,1780,,,,0,Camp at Williamson's Plantation,SC
2436,2080,1760,1761,,,0,Catawba Fort,SC
2495,2137,1809,,,,0,Charleston Gun House,SC
2499,2141,1863,1865,,,0,Charleston Neck Line,SC
2460,2104,1861,,,,0,Chisolm Island Post,SC
2443,2087,1861,1865,,,0,Civil War Defenses of Columbia,SC
2511,2152,1862,1863,,,0,Clark Sound Battery,SC
2421,2065,1780,,,,0,Col. Charles McDowell's Camp,SC
2478,2122,1715,1716,,,0,Col. George Chicken's Fort,SC
2420,2064,1750,,,,0,Col. John Earle's Fort,SC
2520,2161,1860,1861,,,0,Cumming's Point Battery,SC
2463,2107,1861,1862,,,0,Daufuskie Island Post,SC
2479,2123,1715,1718,,,0,Edisto Bluff Fort,SC
2502,2144,1863,1865,,,0,Elliott's Creek - Copahee Sound Line,SC
2523,2164,1863,,,,0,"FORT WIKI
)


Vincent's Creek Battery",SC
2432,2076,1760,1761,,,0,Fairfield County Settler Forts,SC
2505,2147,1861,1863,,,0,Floating Battery,SC
2531,2172,1863,1865,,,0,"Folly Island:
 


Fort Green",SC
2409,2054,1760,1761,,,0,Fort Adventure,SC
2458,2102,1780,1781,,,0,Fort Balfour,SC
2410,2055,1765,1768,,,0,Fort Charlotte,SC
2411,2055,1775,1779,,,1,Fort Charlotte,SC
2474,2118,,,,Unparsed: no date,0,Fort Corner,SC
2439,2083,1802,1817,,,0,Fort Dearborn,SC
2468,2112,1716,,,,0,Fort Euhanie,SC
2437,2081,,,,Unparsed: no date,0,Fort Lawn,SC
2415,2059,1810,,,,0,Fort Madison,SC
2524,2165,1860,1861,,,0,Fort Morris,SC
2453,2097,,,,Unparsed: unknown dates,0,Fort Nohucke,SC
2516,2157,1862,1865,,,0,Fort Pemberton,SC
2522,2163,1863,1865,,,0,Fort Putnam,SC
2465,2109,1861,1865,,,0,Fort Randall,SC
2417,2061,1776,,,,0,Fort Rutledge,SC
2449,2093,1780,1781,,,0,Fort Upton,SC
2466,2110,1861,1862,,,0,Fort Ward,SC
2477,2121,1715,1716,,,0,Fort Wassamassaw,SC
2422,2066,1750,,,,0,Fort Woods,SC
2527,2168,1863,1865,,,0,"Forts 1
 and 
2
)",SC
2446,2090,1760,1761,,,0,Godfrey Dryer's Fort,SC
2445,2089,1740,,,,0,Hans Jacob Gallman's Fort,SC
2406,2051,1770,,,,0,Hayes' Station,SC
2440,2084,1760,1761,,,0,Helm's Fort,SC
2500,2142,1861,,,,0,"Hibben Street Battery
)",SC
2404,2049,1751,1755,,,0,James Francis' Fort,SC
2507,2149,1861,,,,0,"James Island:
 


Battery Simkins",SC
2508,2149,1863,1865,,,1,"James Island:
 


Battery Simkins",SC
2428,2072,1755,,,,0,James Otterson's Fort,SC
2451,2095,1716,1718,,,0,John Hearn's Fort,SC
2490,2133,1715,1716,,,0,John Jackson's Fort,SC
2405,2050,1764,,,,0,John Murray's Fort,SC
2434,2078,1760,1761,,,0,John Pearson's Fort,SC
2403,2048,1760,1761,,,0,John Tobler's Fort,SC
2534,2175,1864,1865,,,0,"Johns Island:
 


Fort Trenholm",SC
2497,2139,1715,1716,,,0,LaRouche's Bridge Fort,SC
2430,2074,1760,1761,,,0,Lee's Fort,SC
2408,2053,1760,1761,,,0,Long Canes Fort,SC
2412,2056,1770,,,,0,McGowan's Blockhouse,SC
2431,2075,1760,1761,,,0,Newberry County Settler Forts,SC
2498,2140,1863,1865,,,0,"North Coastal South Carolina - page 1
 | 
Greater Charleston Area I - page 2


Port Royal Sound Area - page 4
 | 
Interior South Carolina - page 5




SOUTH CAROLINA HISTORY TRAIL


Last Update: 29/MARCH/2008




Compiled by Pete Payette - ©2008 American Forts Network


Civil War Defenses of Charleston
 
 


Charleston:
 

CSA earthwork batteries",SC
2416,2060,1780,,,,0,Norwood's Station,SC
2450,2094,1780,1781,,,0,Orangeburg Post,SC
2491,2134,1700,1799,,18th century,0,Otter Island Lookout Post,SC
2492,2134,,,,Unparsed: intermittent,1,Otter Island Lookout Post,SC
2489,2132,1782,,,,0,Parker's Ferry Earthworks,SC
2510,2151,1862,1865,,,0,"Patriot Plantation
, east of Oceanview Road).


Battery Reed",SC
2485,2128,1715,1716,,,0,Peter Cattell's Fort,SC
2459,2103,1862,1865,,,0,Pocotaligo Earthworks,SC
2457,2101,1710,,,,0,Pocotaligo Trading Post,SC
2481,2125,1715,1716,,,0,Ponds Plantation Fort,SC
2424,2068,1776,,,,0,Poole's Fort,SC
2488,2131,1863,1865,,,0,Rantowles Area Defenses,SC
2473,2117,1715,1716,,,0,Rev. Claude de Richbourg's Fort,SC
2476,2120,1715,1716,,,0,Rev. Thomas Hasell's Fort,SC
2484,2127,1715,1716,,,0,Richard Godfrey's Fort,SC
2467,2111,1861,1862,,,0,Richmond Hill Battery,SC
2494,2136,1715,1716,,,0,Robert Fenwick's Fort,SC
2455,2099,1715,1716,,,0,Rowland Evans' Fort,SC
2456,2100,1728,1734,,,0,Saltcatchers Fort,SC
2461,2105,1861,1862,,,0,Sams' Point Fort,SC
2472,2116,1861,,,,0,Santee Point Battery,SC
2515,2156,1862,,,,0,"Seaside Plantation
.


Camp at Grimball Plantation",SC
2513,2154,1863,1865,,,0,"Secessionville
.  Originally named 
Tower Battery
 until 1864.  Nicknamed 
Battery Crossfire
 by the Union.  The Battle of Secessionville was in June 1862.  Remnants still exist, bisected by Fort Lamar Road.


CSA works that were part of the 
New James Island Line",SC
2536,2177,1863,1865,,,0,"St. Andrews
 area, just south of present-day US 17 and SC 61.  No remains.


Ashley River - Wappoo Creek Line",SC
2482,2126,1680,,,,0,St. Giles Plantation Fort,SC
2483,2126,1715,1716,,,1,St. Giles Plantation Fort,SC
2512,2153,1862,1865,,,0,"State Heritage Preserve
)",SC
2407,2052,1760,1761,,,0,Stevens Creek Fort,SC
2486,2129,1715,1716,,,0,Stono Bridge Fort,SC
2454,2098,1862,1865,,,0,Tar Bluff Battery,SC
2425,2069,1776,1780,,,0,Thicketty Fort,SC
2401,2046,1760,1761,,,0,Thomas Barker's Fort,SC
2487,2130,1715,1716,,,0,Thomas Elliott's Fort,SC
2429,2073,1760,1761,,,0,Thomas Fletchall's Fort,SC
2402,2047,1770,,,,0,Vince's Fort,SC
2517,2158,1862,1865,,,0,Western James Island Line,SC
2475,2119,1715,1716,,,0,William Ford's Fort,SC
2423,2067,1760,,,,0,William Prince's Fort,SC
2448,2092,1760,1761,,,0,William Turner's Fort,SC
2433,2077,1780,1781,,,0,Winnsboro Encampment,SC
2470,2114,1526,,,,0,Winyah Bay Blockhouse,SC
2471,2115,1862,1865,,,0,Winyah Bay Civil War Defenses,SC
2426,2070,1760,1761,,,0,Wofford's Fort,SC
4155,3686,1820,,,,0,"A Federal stockade with two blockhouses on the Missouri River east of town, 18 miles upriver from the Fort Randall Dam.  A subpost of Fort Randall.  The site, near the former mouth of Whetstone Creek, is now underwater.


Bijou Hills Post",SD
4130,3663,1926,,,,0,A Hudson's Bay Co. stockaded trading post located seven miles southwest of town on the Dry Branch of the Elm River.  Stone monument,SD
4144,3675,1937,,,,0,"A civilian/militia stockade erected during, or as a result of, the Dakota Sioux Uprising in Minnesota.  It was dismantled in 1873.  Granite monument",SD
4152,3683,1843,,,,0,"A simple log cabin wintering trading house, supposedly the first dwelling in the state built by a white man.  Also called 
Ponca House
.  Located about one mile upstream of ""Old Baldy"", about eight miles below the present-day Fort Randall Dam.  Lewis and Clark mentioned the site in passing in September 1804.  The exact site, near 
Wheeler
, no longer exists due to river erosion.


Handy's Point Trading Post",SD
4140,3671,1997,,,,0,"A sod-walled enclosure, about 80 feet square, 10 feet high and four feet thick, with a ditch and loopholes, surrounded the stone-built Dakota Land Office building at the new settlement at the Falls of the Big Sioux River, after the nearby settlement of 
Medary
 was attacked and destroyed by Indians in the summer of 1858.  The entire population of 35 stayed in the fort for protection against a possible Indian raid.  A group of Sioux did arrive and ""besieged"" the fort for three days without attacking.  The settlers continued to stay in the fort for six more weeks until food arrived.  State marker",SD
4128,3661,1843,1846,,,0,"A trade store located on the southeast shore of Rush Lake, two miles west of town.  Rondell was still living here in 1877, but by 1880 he had moved to Pickerel Lake.


Buffalo Lake Post",SD
4148,3679,1864,,,,0,"A trading post operated by Frost, Todd and Co., located on the Missouri River near the Yankton Indian Agency.  In 1859 the post was taken over by Charles Primeau and Malcolm Clark.  Originally located at a site 3.7 miles east of 
Yankton
, the main part of the former post, a log house, was relocated to 
Yankton
 in 1867 to present-day 2nd and Walnut Streets as a private home, where it still stands as the town's oldest building.


Fort Hutchson",SD
4156,3687,1804,,,,0,"An American Fur Co. post located on the east bank of the Missouri River at the foot of the Bijou Hills.  Probably built by Joseph Bissonet dit Bijou, who later worked at Fort Pierre.


Camp Pleasant",SD
4157,3687,1806,,,,1,"An American Fur Co. post located on the east bank of the Missouri River at the foot of the Bijou Hills.  Probably built by Joseph Bissonet dit Bijou, who later worked at Fort Pierre.


Camp Pleasant",SD
4151,3682,1794,1795,,,0,"An octagonal two-story timber blockhouse with three guns, built by Walter Burleigh, the agent at the 
Yankton Indian Agency
, during tensions between the Upper Sioux and the Yankton Sioux.


Jean Baptiste Truteau's House",SD
4161,3690,1823,,,,0,"Antoine Brasseaux' Post
, either before",SD
4142,3673,1857,1862,,,0,"Built by the Army after the Sioux burned this and other nearby settlements.  It had log and stone barracks.  Possibly also known as 
Fort Brookings
.  Site is on Phillips Ave. between 7th and 8th Streets, marked by a 1941 D.A.R. plaque at the Chamber of Commerce building.  The marker erroneously indicates a closure date of 1873, although one of the buildings may have lasted until then.  A 1997 state marker for the Dubuque House Hotel",SD
4143,3674,1898,,,,0,Camp George Dewey,SD
4166,3694,1925,,,,0,Camp Rapid,SD
4136,3668,1760,,,,0,"Camp near Lake Preston
.  It was again reoccupied as Camp Edwards during the Dakota Sioux Uprising in 1862, and again by the Minnesota Volunteers in the winter of 1864-65.  Five-foot high earthen breastworks surrounded the camp, enclosing a square 100 feet to a side.  Marker and remnants of the earthworks located within Oakwood Lakes State Park, on the north shore of Round Lake.


Flandreau Post


 
?",SD
4137,3668,1822,1830,,,1,"Camp near Lake Preston
.  It was again reoccupied as Camp Edwards during the Dakota Sioux Uprising in 1862, and again by the Minnesota Volunteers in the winter of 1864-65.  Five-foot high earthen breastworks surrounded the camp, enclosing a square 100 feet to a side.  Marker and remnants of the earthworks located within Oakwood Lakes State Park, on the north shore of Round Lake.


Flandreau Post


 
?",SD
4150,3681,1862,,,,0,"Chamberlain
, although there is a possibility that there was a third post built by LeClerc.


Fort Dole",SD
4135,3667,1835,,,,0,Chanopa Post,SD
4129,3662,1822,1828,,,0,Colin Campbell's Fur Post,SD
4145,3676,1750,,,,0,"Elk Point Post


 
?",SD
4131,3664,1835,1839,,,0,Elm River Post,SD
4141,3672,1865,1869,,,0,Fort Dakota,SD
4138,3669,1865,1866,,,0,Fort James,SD
4163,3692,1822,1825,,,0,Fort Kiowa,SD
4164,3692,1831,,,,1,Fort Kiowa,SD
4158,3688,1821,1824,,,0,Fort Recovery,SD
4159,3688,1825,1830,,,1,Fort Recovery,SD
4139,3670,1858,,,,0,Fort Sod,SD
4147,3678,1857,1861,,,0,Frost-Todd Trading Post,SD
4125,3658,1818,1824,,,0,"Hartford Beach State Park
)",SD
4160,3689,1825,1826,,,0,Joshua Pilcher's Post,SD
4165,3693,1812,1813,,,0,Louis Bijou's Post,SD
4126,3659,1843,1857,,,0,Martin McLeod's Post,SD
4162,3691,1811,1812,,,0,Micheal Immell's Post,SD
4127,3660,1865,,,,0,Moreau-Robar Post,SD
4134,3666,1836,,,,0,"Originally a wintering post on the east side of a bend of the James River, six miles east and five miles south of present-day 
Warner
.  Burned down after LeBlanc left for the summer.  Rebuilt by him during the next winter season",SD
4132,3665,1835,,,,0,"Originally a wintering post that was later enlarged with palisades and bastions.  It was still in use in 1839.  Exact location undetermined.


Pierre LeBlanc's Post",SD
4133,3665,1836,1851,,,1,"Originally a wintering post that was later enlarged with palisades and bastions.  It was still in use in 1839.  Exact location undetermined.


Pierre LeBlanc's Post",SD
4154,3685,1870,1872,,,0,Post at Whetstone Indian Agency,SD
4146,3677,1805,1806,,,0,Robert McClellan's Trading Post,SD
4123,3656,1844,1846,,,0,"Sica Hollow State Park
)",SD
4149,3680,1815,,,,0,"Sioux Falls
 also took shelter here during the crisis.


Emanuel Disaul's Trading Post


 
?
 
 
?",SD
4124,3657,1862,,,,0,Spencer Fur Post,SD
4153,3684,1856,1892,,,0,"US Army Corps of Engineers - Fort Randall Dam Project
)",SD
4122,3655,1863,,,,0,"Yankton Stockade




Western South Dakota - page 2




MILITARY FORTS IN THE DAKOTAS




FORT WIKI - SOUTH DAKOTA


Last Update: 18/JANUARY/2025




Compiled by Phil and Pete Payette - ©2025 American Forts Network


Camps of General H.H. Sibley's Sioux Campaign",SD
2614,2250,1790,,,,0,(Edwin ?) Hickman's Station,TN
2672,2308,1779,,,,0,(Richard ?) Henderson's Station,TN
2699,2335,1780,,,,0,Alexander Cavett's Station,TN
2578,2216,1780,,,,0,Asher's Station,TN
2579,2216,1783,,,,1,Asher's Station,TN
2604,2241,1862,1865,,,0,Baker's Station Blockhouse,TN
2701,2337,1770,,,,0,Ball's Camp,TN
2678,2314,1787,,,,0,Bean's Station,TN
2555,2194,1863,,,,0,Bell Buckle Encampment,TN
2626,2262,1797,1800,,,0,Belle Canton,TN
2677,2313,1779,,,,0,Big Creek Fort,TN
2694,2330,1780,,,,0,Bird's Station,TN
2541,2182,1864,1865,,,0,Boiling Fork Blockhouse,TN
2711,2347,1794,,,,0,Bull Run Blockhouse,TN
2673,2309,1862,,,,0,Camp Adrian,TN
2558,2197,1861,,,,0,Camp Anderson,TN
2617,2253,1917,1918,,,0,Camp Andrew Jackson,TN
2648,2284,1861,,,,0,Camp Beauregard,TN
2597,2234,1861,,,,0,Camp Boone,TN
2569,2208,1863,,,,0,Camp Brentwood,TN
2645,2281,1861,,,,0,Camp Brown,TN
2621,2257,1864,,,,0,Camp Catlett,TN
2593,2230,1861,1862,,,0,Camp Cheatham,TN
2600,2237,1863,1865,,,0,Camp Gillem,TN
2542,2183,1861,1863,,,0,Camp Harris,TN
2580,2217,1861,,,,0,Camp Jim Davis,TN
2698,2334,1898,1899,,,0,Camp John S. Poland,TN
2599,2236,1863,1864,,,0,Camp Mussey,TN
2638,2274,1812,1814,,,0,Camp Ross,TN
2550,2190,1861,1863,,,0,Camp Smartt,TN
2551,2190,,,,Unparsed: intermittant,1,Camp Smartt,TN
2583,2220,1861,1862,,,0,Camp Trousdale,TN
2566,2205,1810,,,,0,Campbell's Station,TN
2704,2340,1785,1790,,,0,Capt. John Craig's Fort,TN
2708,2344,1780,,,,0,Capt. John Miller's Fort,TN
2686,2322,1784,1790,,,0,Capt. Samuel Newell's Station,TN
2629,2265,1863,1864,,,0,Charleston Redoubt,TN
2637,2273,1864,,,,0,Chickamauga Junction Defenses,TN
2636,2272,1863,,,,0,Chickamauga Station Defenses,TN
2596,2233,1861,1865,,,0,Civil War Defenses of Clarksville,TN
2631,2267,1863,1864,,,0,Civil War Defenses of Cleveland,TN
2563,2202,1862,1865,,,0,Civil War Defenses of Columbia,TN
2697,2333,1863,1864,,,0,Civil War Defenses of Knoxville,TN
2625,2261,1863,1865,,,0,Civil War Defenses of Loudon,TN
2653,2289,1861,1865,,,0,Civil War Defenses of Memphis,TN
2538,2179,1864,,,,0,Civil War Defenses of Pulaski,TN
2556,2195,1862,1863,,,0,Civil War Defenses of Shelbyville,TN
2544,2185,1862,1864,,,0,Civil War Defenses of Tullahoma,TN
2572,2211,1783,1788,,,0,Col. Anthony Bledsoe's Station,TN
2573,2211,1790,,,,1,Col. Anthony Bledsoe's Station,TN
2568,2207,1801,1802,,,0,Col. Butler's Cantonment,TN
2702,2338,1787,1810,,,0,Col. David Campbell's Station,TN
2665,2301,1770,,,,0,Col. David Looney's Fort,TN
2657,2293,1776,1780,,,0,Col. Evan Shelby's Fort,TN
2595,2232,1788,,,,0,Col. James Ford's Station,TN
2683,2319,1785,,,,0,Col. John Sawyer's Fort,TN
2689,2325,1785,,,,0,Col. Samuel Wear's Fort,TN
2652,2288,1863,,,,0,Collierville Depot,TN
2635,2271,1864,,,,0,Concord Blockhouse,TN
2565,2204,1810,,,,0,"Cooper's ""Fort""",TN
2539,2180,1864,1865,,,0,Crow Creek Blockhouses,TN
2693,2329,1780,,,,0,Devereaux Gilliam's Station,TN
2591,2228,1862,1865,,,0,Dry Creek Blockhouse,TN
2546,2187,1864,1865,,,0,Duck River Blockhouse,TN
2620,2256,1784,1806,,,0,Dunham's Fort,TN
2552,2191,1863,,,,0,Fairfield Encampment,TN
2628,2264,1835,1838,,,0,Fort Cass,TN
2655,2291,1861,1862,,,0,Fort Harris,TN
2667,2303,1776,,,,0,Fort Lee,TN
2581,2218,1863,,,,0,Fort Mitchel,TN
2547,2188,1793,,,,0,Fort Nash,TN
2548,2188,1800,1802,,,1,Fort Nash,TN
2594,2231,1861,1865,,,0,Fort Redmond,TN
2661,2297,1761,1762,,,0,Fort Robinson,TN
2684,2320,1567,,,,0,Fort San Pedro,TN
2582,2219,1863,,,,0,Fort Smith,TN
2609,2245,1780,,,,0,Fort Union,TN
2618,2254,1861,1862,,,0,Fort Zollicoffer,TN
2710,2346,1797,,,,0,Fort in Powell Valley,TN
2660,2296,1760,,,,0,Fort on Long Island,TN
2608,2244,1780,1781,,,0,Freeland's Station,TN
2553,2192,1864,1865,,,0,Garrison's Fork Blockhouse,TN
2674,2310,1770,,,,0,Greene's Station,TN
2549,2189,1862,,,,0,Guest Hollow Stockade,TN
2682,2318,1788,,,,0,Haley's Station,TN
2585,2222,1788,,,,0,Hamilton's Station,TN
2671,2307,1778,,,,0,Henry Earnest's Fort House,TN
2664,2300,1775,,,,0,Henry Rice's Mill Fort,TN
2675,2311,1775,,,,0,Hickory Cove Fort,TN
2632,2268,1200,1500,,,0,Hiwassee Archaeological Site,TN
2602,2239,1863,1865,,,0,Hurricane Mills Stockade,TN
2619,2255,1780,,,,0,Isaac Johnson's Station,TN
2688,2324,1783,,,,0,Isaac Thomas' Fort,TN
2587,2224,1780,,,,0,Isaac Titsworth's Fort,TN
2707,2343,1790,,,,0,Ish's Fort,TN
2668,2304,1771,,,,0,Jacob Brown's Trading Post,TN
2613,2249,1780,,,,0,Jacob Castleman's Station,TN
2690,2326,1779,,,,0,Jacob Derrick's Fort,TN
2705,2341,1785,,,,0,James Houston's Station,TN
2584,2221,1783,,,,0,James McCain's Station,TN
2695,2331,1788,1810,,,0,John Adair's Fort,TN
2610,2246,1780,,,,0,John Donelson's (Sr.) Station,TN
2562,2201,1790,,,,0,John Mack's Fort,TN
2700,2336,1787,,,,0,John Menefee's Station,TN
2574,2212,1786,,,,0,John Morgan's Fort,TN
2606,2243,1780,,,,0,John Rain's Station,TN
2607,2243,1780,,,,1,John Rain's Station,TN
2666,2302,1861,,,,0,Johnson City Camp,TN
2567,2206,1810,,,,0,Joseph Davie's Blockhouse,TN
2691,2327,1790,1815,,,0,Josias Gamble's Station,TN
2646,2282,1862,,,,0,Kenton Post,TN
2662,2298,1776,,,,0,King's Mill Fort,TN
2651,2287,1863,,,,0,LaGrange Post,TN
2630,2266,1400,1550,,,0,Ledford Island Archaeological Site,TN
2669,2305,1770,,,,0,Limestone Fort,TN
2605,2242,1765,,,,0,Long Hunters' Camp,TN
2640,2276,1864,,,,0,Lookout Creek Blockhouse,TN
2685,2321,1783,1790,,,0,Major Hugh Henry's Station,TN
2611,2247,1783,1790,,,0,Major John Buchanan's Station,TN
2571,2210,1785,,,,0,Major William Hall's (Sr.) Station,TN
2670,2306,1770,,,,0,Martin's Station,TN
2644,2280,1862,,,,0,McKenzie Post,TN
2649,2285,1862,,,,0,Medon Post,TN
2654,2290,1861,1862,,,0,Memphis CSA Arsenal and Ordnance Depot,TN
2624,2260,1864,1865,,,0,Mill Creek Blockhouses,TN
2612,2248,1785,,,,0,Moses Brown's Fort,TN
2659,2295,1770,,,,0,Moses Looney's Fort,TN
2616,2252,1861,1862,,,0,Nashville CSA Arsenal and Ordnance Depot,TN
2703,2339,1788,,,,0,Nicholas Bartlett's Station,TN
2642,2278,1864,,,,0,Nickajack Creek Blockhouse,TN
2545,2186,1864,1865,,,0,Norman's Creek Blockhouse,TN
2643,2279,1000,1300,,,0,Obion Archaeological Site,TN
2639,2275,1760,,,,0,Old French Store,TN
2633,2269,1864,,,,0,Ooltewah Blockhouse,TN
2559,2198,1864,1865,,,0,Overall's Creek Blockhouse,TN
2650,2286,1863,,,,0,Pocahontas Post,TN
2543,2184,1864,1865,,,0,Poor Man's Creek Blockhouse,TN
2696,2332,1793,1801,,,0,Post at Knoxville,TN
2603,2240,1805,,,,0,Reynoldsburg Blockhouse,TN
2590,2227,1862,1865,,,0,Ridgetop Blockhouse,TN
2622,2258,1790,,,,0,Ridley's Station,TN
2570,2209,1769,,,,0,Robert Crockett's Camp,TN
2692,2328,1784,,,,0,Robert McTeer's Fort,TN
2663,2299,1775,,,,0,Robert Patterson's Fort,TN
2676,2312,1863,,,,0,Rogersville Post,TN
2656,2292,1861,1862,,,0,Rucker's Redoubt,TN
2679,2315,1863,1864,,,0,Russellville Encampment,TN
2615,2251,1786,,,,0,Samuel Barton's Fort,TN
2592,2229,1788,,,,0,Samuel Crockett's Fort,TN
2706,2342,1792,,,,0,Samuel Henry's (Sr.) Station,TN
2687,2323,1784,1790,,,0,Samuel McGaughey's Station,TN
2575,2213,1791,,,,0,Saunders' Fort,TN
2712,2348,,,,Unparsed: unknown dates,0,Sharp's Fort,TN
2561,2200,1864,1865,,,0,Smyrna Bridge Blockhouse,TN
2623,2259,1788,,,,0,Southerland Mayfield's Station,TN
2588,2225,1862,1865,,,0,Springfield Post,TN
2560,2199,1864,1865,,,0,Stewart's Creek Blockhouse,TN
2557,2196,1864,1865,,,0,Stones River Blockhouse,TN
2598,2235,1863,1865,,,0,Sullivans Branch Redoubt,TN
2589,2226,1862,1865,,,0,Sulphur Fork Blockhouse,TN
2540,2181,1864,1865,,,0,Tantallon Railroad Defenses,TN
2658,2294,1776,,,,0,Taylor's Meeting House Fort,TN
2586,2223,1780,1782,,,0,Thomas Kilgore's Station,TN
2577,2215,1780,,,,0,Thomas Spencer's Station,TN
2647,2283,1862,,,,0,Trenton Post,TN
2634,2270,1863,,,,0,Tyner's Station Defenses,TN
2627,2263,1756,,,,0,Virginia Fort,TN
2576,2214,1791,,,,0,Walnutfield Station,TN
2554,2193,1863,,,,0,Wartrace Encampment,TN
2641,2277,1864,,,,0,Wauhatchie Station,TN
2564,2203,1801,1802,,,0,Wilkinson Cantonment,TN
2681,2317,1783,,,,0,William Whitson's (Jr.) Fort,TN
2680,2316,1783,,,,0,Wood's Fort,TN
2601,2238,1863,1865,,,0,Yellow Bank Stockade,TN
2709,2345,1790,,,,0,Yoakum's Station,TN
4357,3865,1870,,,,0,Anderson's Fort,TX
4172,3700,1830,,,,0,Barker's Fort,TX
4184,3712,1837,1840,,,0,Benjamin Bryant's Fort,TX
4204,3731,1836,,,,0,Brazoria Station,TX
4277,3797,1846,,,,0,Camp Adams,TX
4278,3797,1860,,,,1,Camp Adams,TX
4181,3709,1841,,,,0,Camp Archer,TX
4391,3899,1839,,,,0,Camp Arnold,TX
4210,3737,1863,,,,0,Camp Austin (3),TX
4205,3732,1864,1865,,,0,Camp Barnard Bee,TX
4241,3763,1860,,,,0,Camp Barranca,TX
4344,3853,1860,,,,0,Camp Barrell Springs,TX
4187,3715,1862,1864,,,0,Camp Beaumont,TX
4395,3903,1861,,,,0,Camp Berlin,TX
4363,3871,1838,,,,0,Camp Blundell,TX
4293,3810,1842,,,,0,Camp Boggy,TX
4243,3765,1839,,,,0,Camp Bois d'Arc,TX
4254,3776,1861,,,,0,Camp Bosque,TX
4301,3817,1846,,,,0,Camp Boveda,TX
4302,3817,1863,,,,1,Camp Boveda,TX
4385,3893,1839,,,,0,Camp Brazos,TX
4394,3902,1860,,,,0,Camp Brenham,TX
4358,3866,1878,1879,,,0,Camp Bull Springs,TX
4169,3697,1839,,,,0,Camp Burleson,TX
4248,3770,1841,,,,0,Camp Carlos,TX
4296,3813,1849,,,,0,Camp Casa Blanca,TX
4297,3813,1852,,,,1,Camp Casa Blanca,TX
4208,3735,1863,1864,,,0,Camp Cedar Bayou,TX
4322,3833,1842,,,,0,Camp Chacón,TX
4242,3764,1838,,,,0,Camp Chisum,TX
4230,3756,1836,,,,0,Camp Coleto,TX
4348,3857,1914,1917,,,0,Camp Comstock,TX
4353,3861,1854,,,,0,Camp Concho,TX
4354,3861,1861,,,,1,Camp Concho,TX
4364,3872,1862,,,,0,Camp Crump,TX
4282,3801,1855,,,,0,Camp Davant,TX
4330,3841,1857,1891,,,0,Camp Del Rio,TX
4324,3835,1854,,,,0,Camp Dolores,TX
4290,3807,1855,,,,0,Camp E.B. Strong,TX
4307,3822,1853,,,,0,Camp Edinburg,TX
4308,3822,1860,,,,1,Camp Edinburg,TX
4309,3822,1879,1880,,,2,Camp Edinburg,TX
4326,3837,1855,,,,0,Camp El Pico,TX
4214,3741,1842,,,,0,Camp Expectation,TX
4267,3788,1849,,,,0,Camp Florilla,TX
4375,3883,1819,,,,0,Camp Freeman,TX
4289,3806,1854,,,,0,Camp Gardenier,TX
